rgi_id,glac_name,cenlon,cenlat,area_km2,mean_dh,median_dh,std_dh,n_pixels,dh_rate,region
RGI2000-v7.0-G-15-14565,,96.99717765566038,29.2328345,0.337768185133506,-3.4514906468267688,-3.46484375,3.6921966075897217,501,-0.4314363308533461,Arunachal Pradesh
RGI2000-v7.0-G-15-14566,,96.98739234235669,29.234667,0.068423764684551,-0.820418655872345,-0.97900390625,3.2765004634857178,115,-0.10255233198404312,Arunachal Pradesh
RGI2000-v7.0-G-15-14567,,96.99267752208559,29.241505500000002,0.142286135164436,-4.96311616897583,-5.0673828125,2.9200503826141357,210,-0.6203895211219788,Arunachal Pradesh
RGI2000-v7.0-G-15-14568,,96.99709921846647,29.249723,0.248791934124915,-4.547298795129411,-5.18017578125,3.3854284286499023,371,-0.5684123493911764,Arunachal Pradesh
RGI2000-v7.0-G-15-14569,,96.99948565833333,29.2566525,0.811342235773225,-5.365944938692497,-5.457763671875,5.0959792137146,1162,-0.6707431173365621,Arunachal Pradesh
RGI2000-v7.0-G-15-14570,,96.98997844366198,29.268019,0.591222536389264,-5.889468669891357,-6.27587890625,4.216901779174805,809,-0.7361835837364197,Arunachal Pradesh
RGI2000-v7.0-G-15-14571,,96.98850397151205,29.277281000000002,0.341502704871873,-7.246545314788818,-7.936279296875,5.472781181335449,480,-0.9058181643486023,Arunachal Pradesh
RGI2000-v7.0-G-15-14572,,96.9775102342597,29.280192999999997,0.238658472624098,-7.2582831382751465,-8.33984375,4.618149280548096,332,-0.9072853922843933,Arunachal Pradesh
RGI2000-v7.0-G-15-14573,,96.92001163046118,29.2771555,0.190033700636393,-8.3089599609375,-10.08984375,6.981046199798584,277,-1.0386199951171875,Arunachal Pradesh
RGI2000-v7.0-G-15-14574,,96.91360840442219,29.2724475,0.890884773528797,-4.225856781005859,-3.4345703125,7.086346626281738,1215,-0.5282320976257324,Arunachal Pradesh
RGI2000-v7.0-G-15-14575,,96.91497467033571,29.266436499999998,0.169700427177555,-4.430257320404053,-3.8720703125,4.519571304321289,257,-0.5537821650505066,Arunachal Pradesh
RGI2000-v7.0-G-15-14576,,96.90931465929177,29.284547500000002,2.059941866527162,-4.699954509735107,-3.806640625,6.366658687591553,2718,-0.5874943137168884,Arunachal Pradesh
RGI2000-v7.0-G-15-14577,,96.89006321048072,29.289254,0.151716274803248,-1.0909881591796875,-0.5478515625,5.770129203796387,224,-0.13637351989746094,Arunachal Pradesh
RGI2000-v7.0-G-15-14578,,96.8869511150519,29.290147500000003,0.102701304378106,-1.7556060552597046,-1.296875,4.393855571746826,160,-0.21945075690746307,Arunachal Pradesh
RGI2000-v7.0-G-15-14579,,96.88498088549167,29.292927499999998,0.032938090959643,-0.3743874430656433,-1.41748046875,23.294809341430664,55,-0.046798430383205414,Arunachal Pradesh
